id,title,excerpt,anonymousSchool,anonymousDepartment,pinned,forumId,replyId,createdAt,updatedAt,commentCount,likeCount,withNickname,tags,topics,meta,forumName,forumAlias,nsfw,gender,school,replyTitle,mediaMeta,reactions,hidden,customStyle,isSuspiciousAccount,isModerator,layout,spoilerAlert,totalCommentCount,withImages,withVideos,media,reportReasonText,elapsedTime,excerptComments,edited,postAvatar,activityAvatar,verifiedBadge,memberType,department,enablePrivateMessage,categories,link,isPersonaPagePost,canAppearOnPopularList,ecSharingId
236978139,關於每天講電話一事，想請教一下卡友,每天都講電話真的有些累人，而我女友又很注重這個事情。其實很多時候，我想做自己的事情，例如打打遊戲看看漫畫之類的…，很多的時候，兩個人雖然在通話，其實都在做各自的事情（滑臉書、看IG），她也會因為我都不,True,True,False,42851318-b9e2-4a75-8a05-9fe180becefe,,2021-09-15T04:49:42.099Z,2021-09-15T04:49:42.099Z,7,6,False,['HIDE_THUMBNAIL'],"['感情', '電話', '愛情']",{'layout': 'classic'},感情,relationship,False,M,,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 6}]",False,,False,False,classic,False,7,False,False,[],,3129,[],False,,,False,,,,,,,,
236978133,#iPhone AirPods 3沒來 可以改看平民版的AirPods Pro,本來爆料滿滿的AirPods三代沒發表，哭啊，不過Nothing這款，擁有彷彿AirPods Pro透明版的外型，一樣有ANC主動降噪功能，但只要99美金，國外整個瘋搶，假日它在台灣開賣了，那AirP,False,False,False,42bfdc63-8601-4e87-b53c-53d831caa2cf,,2021-09-15T04:49:19.978Z,2021-09-15T04:49:19.978Z,2,5,True,[],"['iPhone', '蘋果', 'Airpods', '耳機開箱']",{'layout': 'link'},Apple,apple,False,M,陳五,,"[{'id': '163dfb97-e070-45b8-a9c1-eef5ef685a28', 'url': 'https://img.youtube.com/vi/t7kIim10SdI/hqdefault.jpg', 'normalizedUrl': 'https://img.youtube.com/vi/t7kIim10SdI/hqdefault.jpg', 'thumbnail': 'https://img.youtube.com/vi/t7kIim10SdI/hqdefault.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2021-09-15T04:49:19.978Z', 'updatedAt': '2021-09-15T04:49:19.978Z'}, {'id': '163dfb97-e070-45b8-a9c1-eef5ef685a28', 'url': 'https://youtu.be/t7kIim10SdI', 'normalizedUrl': 'https://www.youtube.com/watch?v=t7kIim10SdI', 'thumbnail': 'https://img.youtube.com/vi/t7kIim10SdI/hqdefault.jpg', 'type': 'video/youtube', 'tags': ['ANNOTATED'], 'createdAt': '2021-09-15T04:49:19.978Z', 'updatedAt': '2021-09-15T04:49:19.978Z'}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 5}]",False,"{'label': {'bgColor': '#CCCCCC', 'text': '連結分享'}}",False,False,link,False,2,False,False,[],,3151,[],False,https://megapx-assets.dcard.tw/images/f75ff5d5-b6dd-46c1-820e-e680f8c654b9/orig.png,,False,,wu5chen,,['iPhone'],https://youtu.be/t7kIim10SdI,,,
236978132,關於黑子的籃球,一般籃球上場是5個人，可是如果黑子上去了，那誰下來,False,True,False,14185ae6-44ab-45e2-88da-ae97e0159c9f,,2021-09-15T04:49:15.393Z,2021-09-15T04:49:15.393Z,1,5,False,['HIDE_THUMBNAIL'],"['黑子的籃球', '童年回憶', '動漫']",{'layout': 'classic'},動漫,acg,False,M,國立中興大學,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 5}]",False,,False,False,classic,False,1,False,False,[],,3155,[],False,,,False,,,,,,,,
236978130,#iPhone 13 pro天峰藍還是12 pro太平洋藍？,如題，這兩年pro機型的新色都是藍色，今年的天峰藍（？）跟去年的太平洋藍，好奇大家更愛哪種藍呢？我個人是覺得天峰藍比較適合女生，有點少女的感覺，太平洋藍的話男生好像比較適合,False,True,False,42bfdc63-8601-4e87-b53c-53d831caa2cf,,2021-09-15T04:48:57.366Z,2021-09-15T05:05:42.857Z,5,5,False,[],"['iPhone', 'Apple']",{'layout': 'classic'},Apple,apple,False,M,中原大學,,"[{'id': 'd3dac85d-caf4-47ef-88e7-9cb3f6709fcb', 'url': 'https://i.imgur.com/4VLLlogl.jpg', 'normalizedUrl': 'https://i.imgur.com/4VLLlogl.jpg', 'thumbnail': 'https://i.imgur.com/4VLLlogl.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2021-09-15T04:48:57.366Z', 'updatedAt': '2021-09-15T05:05:42.857Z', 'width': 1170, 'height': 457}, {'id': 'd3dac85d-caf4-47ef-88e7-9cb3f6709fcb', 'url': 'https://i.imgur.com/4VLLlog.jpg', 'normalizedUrl': 'https://imgur.com/4VLLlog', 'thumbnail': 'https://i.imgur.com/4VLLlogl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2021-09-15T04:48:57.366Z', 'updatedAt': '2021-09-15T05:05:42.857Z', 'width': 1170, 'height': 457}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 5}]",False,,False,False,classic,False,5,True,False,[{'url': 'https://i.imgur.com/4VLLlog.jpg'}],,3173,[],False,,,False,,,False,['iPhone'],,,,
236978127,國軍高雄總醫院802面試,想請教各位大大，小妹我是應屆畢業生正在等待證照的發放，有打電話去問過國軍的人事，人事說等通知面試但會等證照下來才上班，小妹想請教大大們，通知大概會等多久呀？我怎麼知道自己有沒有被放棄呢⋯⋯,True,True,False,6eeeafb2-9dac-4d81-ae4b-ffecf0ad4444,,2021-09-15T04:48:26.163Z,2021-09-15T04:48:26.163Z,0,5,False,['HIDE_THUMBNAIL'],"['工作', '徵才', '面試經驗', '護理職場']",{'layout': 'classic'},工作,job,False,F,,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 5}]",False,,False,False,classic,False,0,False,False,[],,3205,[],False,,,False,,,,,,,,
236978126,おもろい在大阪很重要❗️❓特別在職場上,我在的地方 大阪，聽說好些「就勞簽」來的外國人（台灣人），多少都會遇到被欺負或排擠的問題，身邊確實有一些朋友 有相關的經驗，好吧～可能我比較稍微幸運？除了去年會被同期唬爛跟開玩笑說中國人這兩點，在公司,False,False,False,5a6854cd-2935-452f-a93d-021e8a845e00,,2021-09-15T04:48:25.574Z,2021-09-15T04:48:25.574Z,1,18,True,[],['大阪'],"{'layout': 'classic', 'isModerator': True}",個人看板,persona_cocokara_jp,False,M,叩叩卡啦,,"[{'id': 'd22ed1b2-e888-430e-b245-65aa2881e809', 'url': 'https://i.imgur.com/U9J9hl0l.jpg', 'normalizedUrl': 'https://i.imgur.com/U9J9hl0l.jpg', 'thumbnail': 'https://i.imgur.com/U9J9hl0l.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2021-09-15T04:48:25.574Z', 'updatedAt': '2021-09-15T04:48:25.574Z', 'width': 2000, 'height': 2000}, {'id': 'd22ed1b2-e888-430e-b245-65aa2881e809', 'url': 'https://i.imgur.com/U9J9hl0.jpg', 'normalizedUrl': 'https://imgur.com/U9J9hl0', 'thumbnail': 'https://i.imgur.com/U9J9hl0l.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2021-09-15T04:48:25.574Z', 'updatedAt': '2021-09-15T04:48:25.574Z', 'width': 2000, 'height': 2000}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 18}]",False,,False,True,classic,False,1,True,False,[{'url': 'https://i.imgur.com/U9J9hl0.jpg'}],,3205,[],False,https://megapx-assets.dcard.tw/images/0445b819-705a-4f27-9e28-2e073aaaed8f/full.jpeg,,False,,cocokara_jp,,,,True,,
236978120,#求助 EZ way實名委任 品項不符,我9/9使用淘寶滿249可以直送不需要再付費的海運，結果今天好不容易等到ezway的訊息，但我買了六件裙子…，她的品項顯示2是正常的嗎….,False,False,False,d5ee9d02-510e-4f81-96e9-ab59b56e21ca,,2021-09-15T04:47:47.807Z,2021-09-15T04:47:47.807Z,2,5,True,[],"['求助', '實名', '淘寶']",{'layout': 'classic'},網路購物,buyonline,False,F,Yuuuuuuu_,,"[{'id': 'a05fc9e5-36b2-4013-8280-300ef3224f2c', 'url': 'https://i.imgur.com/53vzxSll.jpg', 'normalizedUrl': 'https://i.imgur.com/53vzxSll.jpg', 'thumbnail': 'https://i.imgur.com/53vzxSll.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2021-09-15T04:47:47.807Z', 'updatedAt': '2021-09-15T04:47:47.807Z', 'width': 828, 'height': 1472, 'croppingWindow': {'anchorX': 0, 'anchorY': 165, 'width': 828, 'height': 496}}, {'id': 'a05fc9e5-36b2-4013-8280-300ef3224f2c', 'url': 'https://i.imgur.com/53vzxSl.jpg', 'normalizedUrl': 'https://imgur.com/53vzxSl', 'thumbnail': 'https://i.imgur.com/53vzxSll.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2021-09-15T04:47:47.807Z', 'updatedAt': '2021-09-15T04:47:47.807Z', 'width': 828, 'height': 1472, 'croppingWindow': {'anchorX': 0, 'anchorY': 165, 'width': 828, 'height': 496}}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 5}]",False,,False,False,classic,False,2,True,False,[{'url': 'https://i.imgur.com/53vzxSl.jpg'}],,3243,[],False,,,False,,yu_52027,,,,,,
236978118,小白鞋還穿襪子嗎,在路上常常看到這種鞋子，想問大家在穿這種鞋的時候還會再穿襪子嗎？,False,True,False,be1a095b-175e-4523-9e06-66a05d939676,,2021-09-15T04:47:29.368Z,2021-09-15T04:47:29.368Z,3,5,False,[],"['小白鞋', '襪子']",{'layout': 'classic'},穿搭,dressup,False,M,國立虎尾科技大學,,"[{'id': '52bff165-ee2c-428b-ba45-f84fba09b026', 'url': 'https://i.imgur.com/JGjnmitl.jpg', 'normalizedUrl': 'https://i.imgur.com/JGjnmitl.jpg', 'thumbnail': 'https://i.imgur.com/JGjnmitl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-09-15T04:47:29.368Z', 'updatedAt': '2021-09-15T04:47:29.368Z', 'width': 400, 'height': 400}, {'id': '52bff165-ee2c-428b-ba45-f84fba09b026', 'url': 'https://i.imgur.com/JGjnmit.jpg', 'normalizedUrl': 'https://imgur.com/JGjnmit', 'thumbnail': 'https://i.imgur.com/JGjnmitl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T04:47:29.368Z', 'updatedAt': '2021-09-15T04:47:29.368Z', 'width': 400, 'height': 400}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 5}]",False,,False,False,classic,False,3,True,False,[{'url': 'https://i.imgur.com/JGjnmit.jpg'}],,3261,[],False,,,False,,,,,,,,
236978117,鑽石排位,起點賽有人要一起嗎,False,True,False,16d8d779-4aff-4455-93e0-4a6cf3413d19,,2021-09-15T04:47:28.209Z,2021-09-15T04:47:28.209Z,2,8,False,['HIDE_THUMBNAIL'],"['屁孩', '語音', '拜託']",{'layout': 'classic'},傳說對決,aov,False,M,醒吾科技大學,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 8}]",False,,False,False,classic,False,2,False,False,[],,3263,[],False,,,False,,,,,,,,
236978112,#優惠 必勝客披薩、肯德基漢堡 優惠代碼,,False,True,False,817d71bb-ebdf-4326-b8aa-10df4fcdf03a,,2021-09-15T04:47:14.628Z,2021-09-15T04:47:14.628Z,1,6,False,[],"['必勝客', '肯德基']",{'layout': 'classic'},省錢,savemoney,False,M,淡江大學,,"[{'id': '650740bb-224d-4b4e-a318-80157a04c50c', 'url': 'https://i.imgur.com/PbMynaBl.jpg', 'normalizedUrl': 'https://i.imgur.com/PbMynaBl.jpg', 'thumbnail': 'https://i.imgur.com/PbMynaBl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-09-15T04:47:14.628Z', 'updatedAt': '2021-09-15T04:47:14.628Z', 'width': 437, 'height': 437}, {'id': '650740bb-224d-4b4e-a318-80157a04c50c', 'url': 'https://i.imgur.com/PbMynaB.jpg', 'normalizedUrl': 'https://imgur.com/PbMynaB', 'thumbnail': 'https://i.imgur.com/PbMynaBl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T04:47:14.628Z', 'updatedAt': '2021-09-15T04:47:14.628Z', 'width': 437, 'height': 437}, {'id': 'e2e90201-fe93-47f7-9a05-8355376ffb0c', 'url': 'https://i.imgur.com/71drxy6.jpg', 'normalizedUrl': 'https://imgur.com/71drxy6', 'thumbnail': 'https://i.imgur.com/71drxy6l.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T04:47:14.628Z', 'updatedAt': '2021-09-15T04:47:14.628Z', 'width': 460, 'height': 460}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 6}]",False,,False,False,classic,False,1,True,False,"[{'url': 'https://i.imgur.com/PbMynaB.jpg'}, {'url': 'https://i.imgur.com/71drxy6.jpg'}]",,3276,[],False,,,False,,,,['優惠'],,,,
236978111,尋找類似衣服,後幾天要出門尋找這件衣服（如圖），結果找不到了（；´༎ຶД༎ຶ` ），想問問有沒有哪個網拍比較常賣小辣小辣的衣服，或是這種查蝦皮關鍵字是什麼～因為我一開始查蝦皮是 短袖襯衫女 或 後簍空，查出來的幾乎,False,True,False,be1a095b-175e-4523-9e06-66a05d939676,,2021-09-15T04:47:10.629Z,2021-09-15T04:47:10.629Z,0,2,False,[],"['尋找', '衣服', '日常穿搭', '女生穿搭']",{'layout': 'classic'},穿搭,dressup,False,F,元培醫事科技大學,,"[{'id': 'f149ffcb-f1f4-4a04-a1f9-2b1c2b34f022', 'url': 'https://i.imgur.com/yIumwkJl.jpg', 'normalizedUrl': 'https://i.imgur.com/yIumwkJl.jpg', 'thumbnail': 'https://i.imgur.com/yIumwkJl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-09-15T04:47:10.629Z', 'updatedAt': '2021-09-15T04:47:10.629Z', 'width': 924, 'height': 2000}, {'id': 'f149ffcb-f1f4-4a04-a1f9-2b1c2b34f022', 'url': 'https://i.imgur.com/yIumwkJ.jpg', 'normalizedUrl': 'https://imgur.com/yIumwkJ', 'thumbnail': 'https://i.imgur.com/yIumwkJl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T04:47:10.629Z', 'updatedAt': '2021-09-15T04:47:10.629Z', 'width': 924, 'height': 2000}, {'id': '210e1ed8-0a5e-459e-b6e4-9bdc9f5716e7', 'url': 'https://i.imgur.com/wmVpsKD.jpg', 'normalizedUrl': 'https://imgur.com/wmVpsKD', 'thumbnail': 'https://i.imgur.com/wmVpsKDl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T04:47:10.629Z', 'updatedAt': '2021-09-15T04:47:10.629Z', 'width': 924, 'height': 2000}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 2}]",False,,False,False,classic,False,0,True,False,"[{'url': 'https://i.imgur.com/yIumwkJ.jpg'}, {'url': 'https://i.imgur.com/wmVpsKD.jpg'}]",,3280,[],False,,,False,,,,,,,,
236978109,#情報 Kate 潤色護唇膏新色,剛剛在小屈看到的，新色分別是7煙燻粉，8赤陶棕，手上試色（黃光，（白光，這款我有舊色，發色很濃郁 不算乾，缺點是切面大容易塗出去，現在戴口罩這個也不防沾不持久，如果是在家視訊想有氣色這個可以考慮,False,False,False,cbd5285f-3cba-4bfc-86d0-1ab52d201459,,2021-09-15T04:46:58.910Z,2021-09-15T04:46:58.910Z,0,4,True,[],"['kate', '潤色', '試色', '護唇膏', '新品']",{'layout': 'classic'},美妝,makeup,False,F,未命名,,"[{'id': 'd0d07d3f-742f-4e9a-a566-129f95ffe723', 'url': 'https://i.imgur.com/EH84Bqzl.jpg', 'normalizedUrl': 'https://i.imgur.com/EH84Bqzl.jpg', 'thumbnail': 'https://i.imgur.com/EH84Bqzl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-09-15T04:46:58.910Z', 'updatedAt': '2021-09-15T04:46:58.910Z', 'width': 2304, 'height': 4096}, {'id': 'd0d07d3f-742f-4e9a-a566-129f95ffe723', 'url': 'https://i.imgur.com/EH84Bqz.jpg', 'normalizedUrl': 'https://imgur.com/EH84Bqz', 'thumbnail': 'https://i.imgur.com/EH84Bqzl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T04:46:58.910Z', 'updatedAt': '2021-09-15T04:46:58.910Z', 'width': 2304, 'height': 4096}, {'id': '5676973c-e9ba-4691-bb9a-491cad154708', 'url': 'https://i.imgur.com/Fhm6BkD.jpg', 'normalizedUrl': 'https://imgur.com/Fhm6BkD', 'thumbnail': 'https://i.imgur.com/Fhm6BkDl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T04:46:58.910Z', 'updatedAt': '2021-09-15T04:46:58.910Z', 'width': 4096, 'height': 2304}, {'id': '327c3fdf-0a8f-4f5e-acd7-1de97ad36d18', 'url': 'https://i.imgur.com/0DCfJLw.jpg', 'normalizedUrl': 'https://imgur.com/0DCfJLw', 'thumbnail': 'https://i.imgur.com/0DCfJLwl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T04:46:58.910Z', 'updatedAt': '2021-09-15T04:46:58.910Z', 'width': 4096, 'height': 2304}, {'id': '16f8618e-c308-42fe-8d9c-5fbfc0972fa1', 'url': 'https://i.imgur.com/C2yX2fy.jpg', 'normalizedUrl': 'https://imgur.com/C2yX2fy', 'thumbnail': 'https://i.imgur.com/C2yX2fyl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T04:46:58.910Z', 'updatedAt': '2021-09-15T04:46:58.910Z', 'width': 4096, 'height': 2304}, {'id': '6d7fd6af-123c-4151-990f-f916dbfc628e', 'url': 'https://i.imgur.com/tmek4pp.jpg', 'normalizedUrl': 'https://imgur.com/tmek4pp', 'thumbnail': 'https://i.imgur.com/tmek4ppl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-09-15T04:46:58.910Z', 'updatedAt': '2021-09-15T04:46:58.910Z', 'width': 4096, 'height': 2304}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 4}]",False,,False,False,classic,False,0,True,False,"[{'url': 'https://i.imgur.com/EH84Bqz.jpg'}, {'url': 'https://i.imgur.com/Fhm6BkD.jpg'}, {'url': 'https://i.imgur.com/0DCfJLw.jpg'}, {'url': 'https://i.imgur.com/C2yX2fy.jpg'}, {'url': 'https://i.imgur.com/tmek4pp.jpg'}]",,3292,[],False,,,False,,jiau_tsai,,['情報'],,,,
236978108,#問題 請問有台中人知道一家叫做群毅電腦工作室的嗎？,最近想跟他們買電腦很多細節都談好了，可是家人那一關一直過不了，我也找過信任的電腦維修電店了，他們說我要的顯卡買不到，阿剛好群毅說他們還有，家人一直說怕被騙怕匯款之後人就不見了之類的，或是給假的東西，想,False,True,False,0e0bc27b-8c69-4149-b229-04e7a865a09d,,2021-09-15T04:46:56.217Z,2021-09-15T04:46:56.217Z,0,2,False,[],"['台中人', '問題', '請問', '電腦']",{'layout': 'classic'},3C,3c,False,M,南華大學,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 2}]",False,,False,False,classic,False,0,False,False,[],,3295,[],False,,,False,,,,,,,,
236978107,我遇到的感情狀況,想來想去真的不知道要如何下標題，如果有想法可以給我命名建議一下，這是我男友跟他好基友的感情糾葛，到底我男友是友情屆的渣男，還是他的朋友是友情屆的一哭二鬧三上悠亞，我真的看不清楚了，跟男友在一起三年了，,True,True,False,75a726e6-d4e3-4902-a410-2430a39fffcb,,2021-09-15T04:46:53.180Z,2021-09-15T04:51:10.448Z,0,4,False,[],[],{'layout': 'classic'},心情,mood,False,F,,,"[{'id': '9dc92112-22bf-4b7c-906e-69a67191bef6', 'url': 'https://i.imgur.com/hQlVyYvl.jpg', 'normalizedUrl': 'https://i.imgur.com/hQlVyYvl.jpg', 'thumbnail': 'https://i.imgur.com/hQlVyYvl.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2021-09-15T04:46:53.180Z', 'updatedAt': '2021-09-15T05:39:31.421Z', 'width': 628, 'height': 840, 'croppingWindow': {'anchorX': 0, 'anchorY': 125, 'width': 628, 'height': 376}}, {'id': '9dc92112-22bf-4b7c-906e-69a67191bef6', 'url': 'https://i.imgur.com/hQlVyYv.jpg', 'normalizedUrl': 'https://imgur.com/hQlVyYv', 'thumbnail': 'https://i.imgur.com/hQlVyYvl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2021-09-15T04:46:53.180Z', 'updatedAt': '2021-09-15T05:39:31.421Z', 'width': 628, 'height': 840, 'croppingWindow': {'anchorX': 0, 'anchorY': 125, 'width': 628, 'height': 376}}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 4}]",False,,False,False,classic,False,0,True,False,[{'url': 'https://i.imgur.com/hQlVyYv.jpg'}],,3298,[],False,,,False,,,False,,,,,
236978105,#活動 2021台北青旅行遊記徵件競賽活動,,False,True,False,d0cd5819-4627-4b5f-8a8e-050976e0fba1,236977215.0,2021-09-15T04:46:16.687Z,2021-09-15T04:46:16.687Z,0,7,False,[],['大學生'],"{'layout': 'classic', 'crossPostId': 236977215}",攝影,photography,False,M,國立臺灣體育運動大學,2021台北青旅行遊記徵件競賽活動,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 7}]",False,,False,False,classic,False,0,False,False,[],,3334,[],False,,,False,,,,['活動'],,,,
236978104,首都加給只有警消？,各位卡友大家好！！小弟在高雄長大，幾個高中同學現在在台北當警消，某次聚會他們提到首都加給這個東西，幾千塊的補貼可以稍稍打平一下台北貴桑桑的房租。目前想考地特一般行政，但看看那精美的缺額，已跨區到台北考,True,True,False,1d909998-c33f-4556-8685-63e507cdc853,,2021-09-15T04:46:15.421Z,2021-09-15T04:46:15.421Z,6,11,False,['HIDE_THUMBNAIL'],"['國考', '工作', '公職', '高普考', '考試']",{'layout': 'classic'},公職,gov_employee,False,M,,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 11}]",False,,False,False,classic,False,6,False,False,[],,3335,[],False,,,False,,,,,,,,
236978103,非常愛到非常恨 原來只有一瞬間,壓垮駱駝的最後一根稻草，是你一再玩弄我的最後，我終於承受不了那些痛，怎麼辦，你的朋友圈工作圈，我認識越來越多人，不小心大家都知道你好爛了，你覺得我會原諒你嗎,True,True,False,42851318-b9e2-4a75-8a05-9fe180becefe,,2021-09-15T04:46:06.186Z,2021-09-15T04:48:55.479Z,2,4,False,['HIDE_THUMBNAIL'],[],{'layout': 'classic'},感情,relationship,False,F,,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 4}]",False,,False,False,classic,False,2,False,False,[],,3345,[],False,,,False,,,False,,,,,
236978102,撞臉明星 洪宗玄&林柏宏,最近在看洪宗玄歐巴演的韓劇絕對達令，覺得他很多角度上看過去都長的超像林柏宏，---------------------------------------------------------，這樣一比,False,False,False,14f573f5-3f02-4821-8e18-f561d7b7db91,,2021-09-15T04:45:49.434Z,2021-09-15T04:46:39.229Z,0,1,True,[],"['撞臉', '明星', '林柏宏', '洪宗玄']",{'layout': 'classic'},追星,entertainer,False,M,匿名,,"[{'id': 'd4478fac-33a1-4d4f-9780-3f1029498e24', 'url': 'https://i.imgur.com/AD1IADNl.jpg', 'normalizedUrl': 'https://i.imgur.com/AD1IADNl.jpg', 'thumbnail': 'https://i.imgur.com/AD1IADNl.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2021-09-15T04:45:49.434Z', 'updatedAt': '2021-09-15T04:46:39.229Z', 'width': 1920, 'height': 1920}, {'id': 'd4478fac-33a1-4d4f-9780-3f1029498e24', 'url': 'https://i.imgur.com/AD1IADN.jpg', 'normalizedUrl': 'https://imgur.com/AD1IADN', 'thumbnail': 'https://i.imgur.com/AD1IADNl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2021-09-15T04:45:49.434Z', 'updatedAt': '2021-09-15T04:46:39.229Z', 'width': 1920, 'height': 1920}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,0,True,False,[{'url': 'https://i.imgur.com/AD1IADN.jpg'}],,3361,[],False,,,False,,nzzz_16,False,,,,,
236978101,#其他 老了，兩個孩子的媽，不知道大學生歡迎不歡迎身為媽媽有皺紋的不化妝的讀大學，準備當學生然後考研~~~~,,False,False,False,42528f0b-02e5-4493-8891-cc1c01eed184,,2021-09-15T04:45:34.761Z,2021-09-15T04:45:34.761Z,0,5,True,[],['新竹市'],{'layout': 'image'},新竹,hsinchu,False,F,戀上你的小貓咪,,"[{'id': 'f6e73003-88a3-4567-b132-7bfb8f6ad0c1', 'url': 'https://megapx-assets.dcard.tw/images/07d7ac7b-4c79-4371-a54c-f93aaf6b6330/1280.jpeg', 'normalizedUrl': 'https://megapx.dcard.tw/v1/images/07d7ac7b-4c79-4371-a54c-f93aaf6b6330', 'thumbnail': 'https://megapx-assets.dcard.tw/images/07d7ac7b-4c79-4371-a54c-f93aaf6b6330/160.jpeg', 'type': 'image/megapx', 'tags': [], 'createdAt': '2021-09-15T04:45:34.761Z', 'updatedAt': '2021-09-15T04:45:34.761Z', 'width': 1440, 'height': 1440}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 5}]",False,,False,False,image,False,0,True,False,[],,3376,[],False,,,False,,linyumi520,,['其他'],,,,
236978099,#詢問 炫的位置與禿頭治療,想問大家我之前剪頭髮都蠻在意後腦勺看起來很空，用燙的遮蓋也只有一下子的效果，設計師都是說我的炫兩個剛好都長在同一個位子所以比較大？（小弟我是細軟髮又有一點雄性禿的樣子），所以不知道到底是哪個原因，目前,False,True,False,62268850-d2b4-4c21-a7a3-26e71702a276,,2021-09-15T04:45:24.070Z,2021-09-15T04:57:30.321Z,0,9,False,[],"['保養', '禿頭', '治療', '男生', '髮旋']",{'layout': 'classic'},美髮,hairsalon,False,M,嘉南藥理大學,,"[{'id': '35ddc58d-6b74-4c56-9336-bdf549a8a6df', 'url': 'https://i.imgur.com/G0JdEFtl.jpg', 'normalizedUrl': 'https://i.imgur.com/G0JdEFtl.jpg', 'thumbnail': 'https://i.imgur.com/G0JdEFtl.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2021-09-15T04:45:24.070Z', 'updatedAt': '2021-09-15T04:57:30.321Z', 'width': 1960, 'height': 2000}, {'id': '35ddc58d-6b74-4c56-9336-bdf549a8a6df', 'url': 'https://i.imgur.com/G0JdEFt.jpg', 'normalizedUrl': 'https://imgur.com/G0JdEFt', 'thumbnail': 'https://i.imgur.com/G0JdEFtl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2021-09-15T04:45:24.070Z', 'updatedAt': '2021-09-15T04:57:30.321Z', 'width': 1960, 'height': 2000}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 9}]",False,,False,False,classic,False,0,True,False,[{'url': 'https://i.imgur.com/G0JdEFt.jpg'}],,3387,[],False,,,False,,,,,,,,
